RegistroANS;Trimestre;Ano;ValorDespesas
416401;Q2;2025;102657208.46
306126;Q2;2025;91761009
420166;Q2;2025;89747662.43
344451;Q2;2025;10112122.83
417815;Q1;2025;16229856.62
312851;Q3;2025;645709368.46
344885;Q2;2025;705936059.72
319708;Q3;2025;203162269.55
344729;Q3;2025;107840044.25
422321;Q2;2025;30139136.91
420930;Q3;2025;694498.78
420085;Q2;2025;9140133.42
409791;Q3;2025;4288318.27
412295;Q1;2025;19594663.92
306045;Q2;2025;4274426.66
351776;Q2;2025;14807695.92
346276;Q1;2025;69841949.11
357138;Q3;2025;116433037.04
335690;Q1;2025;733967058.55
415774;Q3;2025;122058146.56
333867;Q1;2025;3526107.01
369411;Q1;2025;39431119.43
350770;Q2;2025;2332716.4
359777;Q2;2025;121044689.68
418226;Q3;2025;9020463.39
311961;Q3;2025;128632697.22
333051;Q2;2025;122189741.77
384577;Q1;2025;178455739.89
413330;Q1;2025;9680561.76
316148;Q1;2025;23947657.09
414689;Q1;2025;181850.51
415693;Q3;2025;121197697.22
330108;Q2;2025;56039804.92
314242;Q2;2025;21484933.66
305928;Q1;2025;1621567.86
418170;Q3;2025;268808689.39
323268;Q1;2025;92513562.33
365785;Q2;2025;2288773.59
368920;Q3;2025;69458429.67
351270;Q1;2025;8079987.98
310247;Q2;2025;133457427.11
343129;Q1;2025;6805431.69
413372;Q1;2025;4767060.24
421707;Q1;2025;4246798.36
384704;Q1;2025;6286312.01
354678;Q1;2025;3975337.69
359017;Q1;2025;2324392955.22
304484;Q1;2025;14295423.68
411752;Q2;2025;105248769.17
342084;Q3;2025;995100758.85
304883;Q3;2025;180572744.36
316881;Q1;2025;34219703.8
337871;Q2;2025;97869421.37
311294;Q1;2025;40847753.3
340952;Q3;2025;331413023.93
345598;Q3;2025;175420552.71
315265;Q3;2025;56539542.06
343056;Q3;2025;3342922.31
418650;Q2;2025;74095959.55
302953;Q2;2025;214844524.81
418021;Q3;2025;237115667.66
413283;Q1;2025;1044671.99
353698;Q3;2025;14714439.92
423718;Q2;2025;9528289.08
370711;Q2;2025;2705088.01
342343;Q2;2025;22301747.8
414026;Q2;2025;3480514.33
337498;Q2;2025;33431300.64
315583;Q2;2025;10342613.54
352501;Q1;2025;851988499.85
409634;Q1;2025;1980316.14
321958;Q2;2025;157820764.29
327638;Q1;2025;4517679.06
414930;Q3;2025;76881173.15
413534;Q1;2025;223013526.13
354511;Q1;2025;37821427.92
361615;Q1;2025;26041769.71
357511;Q2;2025;499674603.46
419851;Q2;2025;5557124.74
359033;Q3;2025;30727904.74
417106;Q3;2025;1845486.19
423173;Q2;2025;121182324.68
324213;Q1;2025;703688.09
416738;Q1;2025;18167399.28
420701;Q1;2025;7271916.03
409413;Q1;2025;3149957.78
320820;Q2;2025;24357879.69
314251;Q3;2025;55126013.03
418129;Q3;2025;6008312.62
419524;Q2;2025;575542.67
419010;Q1;2025;97151125.76
350249;Q1;2025;75318212.19
303356;Q1;2025;120297038.66
337561;Q2;2025;8262596.31
318477;Q3;2025;69569180.54
402001;Q3;2025;7951592.6
420981;Q3;2025;5387168.17
387185;Q3;2025;20009984.42
418587;Q2;2025;32541248.16
319180;Q1;2025;13005088.27
313211;Q2;2025;66801433.15
323080;Q1;2025;1224189803.85
347825;Q3;2025;8036653.96
358088;Q3;2025;178139515.22
325236;Q1;2025;21381591.99
354295;Q1;2025;53079685.47
366064;Q3;2025;54061586.04
418617;Q2;2025;20791404.01
305227;Q2;2025;46797483.79
326500;Q1;2025;95209247.46
422029;Q3;2025;217269796.46
370070;Q3;2025;386181669.87
417831;Q1;2025;811598.87
365645;Q2;2025;3344445.7
344788;Q2;2025;6746839.32
421731;Q1;2025;10046468.75
348244;Q1;2025;21599507.87
357260;Q2;2025;99267795.01
420077;Q2;2025;145464612.84
342386;Q2;2025;18238358.18
311057;Q2;2025;168782.68
422479;Q2;2025;58020.64
303623;Q3;2025;609816851.75
382540;Q1;2025;23027132.97
350371;Q3;2025;182974550.94
309524;Q2;2025;15217434.4
337188;Q3;2025;223963804.52
424170;Q3;2025;1770977.42
421766;Q1;2025;13248066.98
422746;Q1;2025;506659.62
327352;Q1;2025;7087338.17
414581;Q3;2025;146566920.35
420816;Q1;2025;713631.78
403962;Q1;2025;14399328.71
316849;Q2;2025;3525658.57
419281;Q2;2025;895985.6
317233;Q3;2025;260590626.51
354066;Q2;2025;187842398.08
351202;Q1;2025;191025952
392804;Q2;2025;205387976.53
303844;Q3;2025;34922295.76
327328;Q2;2025;570319.42
309087;Q3;2025;61399065.14
330892;Q2;2025;10680523.01
370568;Q2;2025;3788167.37
311847;Q1;2025;84920061.47
311359;Q2;2025;43936810.86
421359;Q2;2025;7220908.63
363286;Q2;2025;23321428.86
423432;Q2;2025;1758742.07
336017;Q3;2025;3263301
302147;Q1;2025;1414729129.27
323004;Q1;2025;3772775
324523;Q3;2025;4515.65
308811;Q1;2025;8909998.65
345458;Q3;2025;51636180.86
315648;Q2;2025;20769407.11
322571;Q2;2025;58070356.2
362573;Q1;2025;8965161.25
319996;Q2;2025;611684334.95
423661;Q1;2025;22232223.09
305472;Q1;2025;23403090.78
330264;Q1;2025;26849551.19
422681;Q1;2025;23867702.76
361593;Q1;2025;2740739.84
350346;Q3;2025;15998625.69
343765;Q2;2025;14502441.47
324493;Q3;2025;155226358.56
352179;Q1;2025;20022424.05
361011;Q2;2025;276077474.46
423351;Q2;2025;10500838.28
419079;Q3;2025;33781.05
422762;Q1;2025;4203471.04
301728;Q3;2025;45069910.94
305421;Q1;2025;834787.73
326755;Q3;2025;157202442.02
349682;Q3;2025;258649691.57
342131;Q3;2025;33271766.77
422304;Q2;2025;3083429.75
328308;Q2;2025;21577507.37
354619;Q1;2025;7882867.65
324175;Q1;2025;5754603.6
370975;Q1;2025;13397734.89
407224;Q1;2025;1140791.14
406805;Q3;2025;17847734.37
353353;Q1;2025;134337180.41
412996;Q2;2025;4364149.36
314668;Q2;2025;98125264.16
397245;Q1;2025;251416.72
366439;Q3;2025;16242543.19
339458;Q3;2025;3447719.47
417661;Q1;2025;14500394.46
420123;Q2;2025;4099306.24
410110;Q1;2025;6629510.58
320251;Q3;2025;165002304.33
344141;Q3;2025;3060663.52
379956;Q1;2025;532364331.52
327557;Q1;2025;25883369.57
421561;Q1;2025;228946.14
411248;Q1;2025;1301686.1
415111;Q2;2025;127412449.35
320706;Q2;2025;203546135.98
342157;Q3;2025;10444381.76
416690;Q1;2025;18237936.28
356417;Q2;2025;208412623.73
370088;Q3;2025;47084385.93
312347;Q2;2025;71925901.31
421723;Q1;2025;490266.37
326861;Q3;2025;217105089.65
418374;Q2;2025;42927394.24
315044;Q3;2025;175221159.48
345091;Q3;2025;50316354.72
401480;Q2;2025;11300783.49
365238;Q3;2025;53197957.77
415987;Q3;2025;3987980.35
371254;Q3;2025;603653817.53
419486;Q2;2025;27258850.07
304051;Q2;2025;59146901.36
347655;Q3;2025;91689334.22
418137;Q3;2025;19386751.3
412635;Q3;2025;12879584.55
338346;Q3;2025;57226041.34
348295;Q1;2025;262978468.78
334154;Q2;2025;40892509.19
304344;Q1;2025;21327551.93
371777;Q2;2025;62645540.15
368555;Q3;2025;21447924.52
418731;Q2;2025;37137007.88
311146;Q2;2025;31679139.96
419052;Q3;2025;44395876.9
364070;Q3;2025;21611615.58
322890;Q2;2025;2540129.27
419974;Q1;2025;2536993.71
422835;Q1;2025;2922346.6
000884;Q2;2025;166154854.4
388092;Q3;2025;9574322.28
347507;Q1;2025;48951221.72
301124;Q1;2025;8674214.82
336106;Q3;2025;265500541.94
355577;Q1;2025;16955857.7
352314;Q1;2025;20291586.39
335592;Q1;2025;274672266.16
301060;Q1;2025;14557179.87
342556;Q2;2025;117755338.54
352331;Q1;2025;269066965.79
419150;Q3;2025;49659146.2
408026;Q2;2025;2616248.02
421871;Q3;2025;7817305.87
410888;Q2;2025;14772718.42
417530;Q2;2025;165665956.1
420158;Q2;2025;51967218.29
321320;Q3;2025;22893415.38
366340;Q3;2025;37667682.48
416584;Q1;2025;10961284.36
343722;Q2;2025;7304836.12
385620;Q2;2025;22555053.29
386588;Q2;2025;148862928.44
413518;Q1;2025;4641466.84
336467;Q2;2025;7594121.52
382876;Q3;2025;1875431459.94
335100;Q3;2025;979689796.82
333239;Q2;2025;628262.89
352543;Q3;2025;138144254.16
361941;Q3;2025;68297194.78
379280;Q2;2025;105441118.31
423700;Q2;2025;4188.95
408263;Q1;2025;2268864.04
348520;Q1;2025;218357384.43
414701;Q1;2025;2048703.73
310522;Q1;2025;47082680.13
323055;Q1;2025;15657912.34
342807;Q2;2025;82417843.63
404241;Q3;2025;11900423.79
354783;Q3;2025;266175357.23
310981;Q3;2025;10135635.36
344915;Q2;2025;1906361.44
345709;Q3;2025;97278926.36
421341;Q2;2025;46276691.87
361461;Q1;2025;19432786.35
423912;Q1;2025;125920.19
406635;Q3;2025;6186434.73
423181;Q2;2025;193847.65
344184;Q3;2025;3279364.79
372609;Q3;2025;177981572.23
346659;Q3;2025;5933317383.63
314706;Q2;2025;5813577.71
343064;Q3;2025;66102333.91
412759;Q3;2025;25519374.15
406554;Q3;2025;107815721.09
417947;Q1;2025;33227214.11
416428;Q2;2025;23661173.02
314218;Q3;2025;516405096.06
342033;Q3;2025;583437192.72
330281;Q1;2025;11543820.44
337668;Q2;2025;272628853.68
314781;Q1;2025;7763656.15
389854;Q2;2025;6396328.07
423262;Q2;2025;184443.88
360783;Q3;2025;10091479.91
418501;Q2;2025;5963051.24
411809;Q3;2025;8508029.61
358282;Q2;2025;17667871.55
354627;Q1;2025;11539294.63
423629;Q2;2025;7830911.28
410128;Q1;2025;9757129.18
315494;Q2;2025;17181089.75
414352;Q1;2025;31677645.55
340162;Q2;2025;2684814.87
415065;Q2;2025;24810142.57
334561;Q1;2025;165952615.89
402206;Q3;2025;17120162.81
324566;Q3;2025;59453777.08
422959;Q1;2025;1333585.26
351792;Q2;2025;135421.33
335517;Q2;2025;39646106.14
410608;Q3;2025;11350210.14
331651;Q3;2025;61566261.06
395480;Q3;2025;55371055.85
417297;Q2;2025;47886756.99
352586;Q3;2025;49722979.2
349534;Q1;2025;27033523.41
334847;Q1;2025;3918374.24
325082;Q1;2025;3188270.48
304701;Q1;2025;748372943.59
423548;Q2;2025;8827553.17
419249;Q3;2025;373122903.03
321338;Q3;2025;711454.41
005711;Q1;2025;7457669173.86
353663;Q3;2025;318588778.77
343269;Q3;2025;773795295.8
353264;Q1;2025;5754950.58
